object_id,abs_magn
30437593,-41.2035
30514094,-58.86294545
30534719,-52.51577285
30558039,-53.77402461
30559210,-53.29073723
30576273,-51.39752516
30652072,-51.74185331
30670672,-50.65845283
30695149,-60.32078109
30719257,-53.77055425
30725091,-53.08152296
30729131,-57.31371099
30735456,-57.4595383
30811767,-49.67962698
30906546,-52.61827838
30912889,-53.61483657
30927482,-54.64519388
30947259,-53.75630784
30948935,-53.7922223
30971441,-55.15393386
31001297,-52.77984268
31116320,-53.89395415
31151787,-55.35113896
31231705,-56.47892341
31292040,-50.87533412
31307707,-54.7096542
31385110,-54.81460775
31419827,-53.05845049
31464194,-56.9138502
31502268,-52.79261508
31529185,-57.45754632
31563138,-52.05229405
31601139,-53.45412518
31604350,-57.79707771
31677779,-52.60033798
31725628,-49.9783381
31730775,-55.58735723
31739726,-55.13528693
31768757,-55.81784124
31818648,-52.00069413
31833409,-55.47209085
31884982,-52.68618066
31904681,-52.78468887
31920022,-56.67967714
31930691,-52.57597268
31965152,-50.31115378
31971611,-50.36950711
31982536,-58.68300789
32010245,-50.3084504
32034643,-52.01966132
32037298,-53.98492253
32141863,-56.66820904
32166561,-53.55285678
32195171,-51.50158733
32237771,-55.2959552
32370698,-54.29952592
32403528,-54.07729104
32503295,-53.30015179
32515689,-53.30629237
32534614,-52.85447827
32550698,-55.29472066
32634221,-59.04606606
32654684,-54.28187573
32662207,-54.87055602
32678830,-51.20603028
32687569,-53.77728059
32704988,-60.88119703
32720723,-55.11076662
32818827,-55.83821664
32835374,-52.03527783
32862120,-55.04443358
32888326,-53.10146915
32921240,-56.04783395
32924992,-62.01163428
33009012,-39.7872
33018587,-52.3187464
33020668,-51.9354741
33037345,-53.16879813
33065798,-51.65148293
33086563,-50.95066718
33094373,-43.0153
33113294,-53.32951315
33146867,-56.07956752
33253530,-55.01952175
33266451,-51.87709089
33268391,-49.11368853
33300303,-52.9750601
33347845,-53.74290007
33357757,-59.46717619
33370936,-53.08902905
33378056,-54.0901615
33424129,-56.58078252
33431026,-53.56009391
33455211,-53.99166305
33461462,-51.22109116
33463014,-49.847182
33476053,-61.52327658
33652637,-51.7085208
33670176,-52.08784116
33827660,-54.23932474
33829304,-53.48569167
33846439,-52.62709736
33860082,-56.58522312
33860513,-60.22937587
33898090,-53.84006779
33900038,-53.30105132
33930630,-52.45490434
34019936,-55.8978714
34052183,-53.49451595
34073118,-58.24667316
34187658,-53.6094971
34215867,-48.92901969
34226707,-50.71669831
34238974,-54.7199592
34256026,-52.60992718
34260744,-50.62601631
34276621,-52.245971
34344225,-52.2040118
34359070,-54.42743149
34413965,-55.02431788
34416322,-54.98236731
34431594,-51.12798082
34518664,-53.61615097
34544723,-51.50188394
34677468,-53.68651986
34690063,-52.98154333
34736525,-61.14016618
34746698,-56.55902676
34750342,-55.2328519
34755672,-54.03645267
34768808,-49.78962265
34777076,-56.32664582
34804035,-50.90838362
34819740,-54.13727961
34856104,-53.6466213
34875805,-53.14246761
34971934,-54.34502172
35012598,-45.24441991
35012811,-49.86907878
35020005,-55.90170572
35054397,-56.26764825
35176095,-54.24586848
35253243,-54.77739051
35291617,-60.43674902
35302023,-56.53192317
35319631,-57.10582363
35341109,-57.14380737
35411122,-53.03194886
35431766,-52.71765413
35446325,-44.232
35473629,-53.91728116
35499531,-53.92447232
35502516,-48.66343162
35513155,-51.58724315
35569540,-52.77191894
35593703,-55.45005681
35618243,-58.14019874
35630788,-51.25756145
35730106,-54.71069438
35730975,-53.55243429
35740235,-45.1715
35748453,-55.69122054
35775635,-50.67581732
35784052,-55.44506503
35878805,-54.60712715
35882729,-54.07042455
35898790,-52.7419401
35901933,-54.84434085
35901998,-55.15754113
35935438,-57.03936486
35947297,-54.60541531
35973028,-58.06720807
35975014,-53.00236565
36008055,-56.03787152
36033639,-53.76180377
36095547,-53.34354714
36120420,-53.48911872
36121431,-53.95672422
36122473,-55.3965142
36182575,-57.28778232
36280836,-56.30139534
36346404,-52.03221431
36348779,-54.11955548
36416004,-56.86355167
36548404,-50.08406883
36555832,-44.0416
36585313,-56.32885386
36593619,-56.20846394
36659563,-58.94560991
36706333,-45.40942111
36730764,-52.61082252
36757403,-56.51871124
36842485,-55.57514458
36931619,-57.24892224
36955593,-55.31938084
36958052,-51.37024267
37014349,-54.88341865
37077473,-53.60776112
37113366,-53.85357757
37120574,-56.36372707
37134458,-56.63165506
37170843,-58.36261358
37178512,-54.27328527
37191125,-54.41779674
37192802,-54.09663472
37206094,-55.22874222
37208382,-56.33616218
37262080,-51.91094899
37268602,-55.66884335
37302671,-54.17531233
37351723,-52.2393934
37358191,-54.92853541
37397869,-52.20816102
37414787,-55.07654791
37436066,-54.32765164
37465736,-55.37282063
37563024,-55.49490162
37585711,-55.98416431
37783434,-61.88018517
37796269,-53.72106817
37796749,-54.68137966
37799576,-51.91939001
37832359,-53.35778664
37832519,-54.4132897
37855138,-52.92868377
37871958,-62.43660402
37872285,-51.23379183
37873243,-51.84697242
37942194,-54.00376255
37944944,-53.31508212
37992187,-53.11402077
38020917,-53.49917922
38075415,-43.6983
38085252,-61.28100496
38094181,-54.69912285
38147899,-56.25994317
38249774,-53.12846929
38272236,-54.53965497
38407729,-57.49766954
38494207,-47.22955086
38505257,-53.76210738
38568274,-54.34094164
38574785,-51.8368455
38599881,-53.20578817
38634386,-53.01127725
38681305,-57.0587951
38742819,-53.78882475
38754242,-50.91117509
38783633,-54.12375201
38832257,-60.12923687
38918743,-57.98446624
38936116,-53.27007089
38941537,-54.0852068
38965969,-59.31727546
38976810,-53.67438982
39026097,-53.82652329
39049876,-52.5413731
39079234,-52.13094433
39124610,-52.48164457
39128155,-53.67316321
39137000,-49.95151912
39171778,-58.34594038
39188117,-56.46451071
39195118,-50.78497805
39249960,-50.14031621
39313977,-53.3006773
39325430,-52.37692155
39389857,-54.50309759
39390683,-52.8085545
39414345,-53.92162378
39420562,-51.8219583
39446441,-55.51400426
39488530,-53.74444939
39501380,-51.46773422
39523895,-56.96450011
39564807,-55.01344318
39647297,-54.85978504
39708342,-54.03726514
39718493,-54.79169115
39734537,-54.28168318
39745050,-50.15110076
39897503,-57.15507142
39901446,-51.49407132
39948285,-59.46368105
39985847,-53.7121585
40000709,-53.56544904
40028934,-61.2223011
40049430,-51.10081416
40060993,-53.88735112
40121479,-56.89548471
40162347,-54.86186181
40179498,-60.71471252
40246443,-57.66982132
40271287,-54.20251885
40307988,-54.26621786
40326887,-52.82207502
40369050,-55.47973785
40410289,-52.9651961
40446808,-50.23478089
40520503,-48.64428193
40615474,-53.8894392
40622049,-54.66520559
40630771,-55.51165523
40638754,-55.58574944
40640066,-53.09193606
40642197,-65.5062931
40647942,-53.26403078
40669843,-47.90768496
40690037,-55.02361996
40717486,-53.03314594
40757084,-55.29113457
40841263,-52.78306667
40850862,-53.49781565
40882197,-53.69638272
40891717,-53.83801544
40961581,-55.1654055
40981415,-55.95580558
40991834,-53.37084386
41021565,-56.07416957
41054019,-52.09479483
41056547,-54.42239427
41079095,-42.5662
41116442,-56.64344406
41172946,-52.67692845
41235581,-53.35453769
41254761,-58.85573346
41259789,-50.59966472
41311449,-53.55191784
41337833,-53.0496932
41356823,-59.72126915
41376972,-50.89613009
41443647,-55.15336191
41462721,-51.77255323
41464750,-54.2986948
41480006,-48.67140731
41505033,-57.67376723
41526429,-57.38729946
41574314,-55.54666906
41610886,-54.44934302
41612488,-60.87373308
41660164,-59.40073442
41673236,-55.84242277
41685201,-55.21055293
41719271,-58.65043385
41764022,-59.43045922
41776135,-54.57039754
41883049,-53.29442266
41935827,-51.13082748
41941000,-53.75423009
42106345,-54.3610536
42198183,-62.27074352
42276774,-53.7695459
42282576,-60.33544703
42305077,-54.61786254
42311605,-59.91848538
42322032,-52.77218807
42329784,-52.36758183
42396673,-54.14974289
42485979,-59.29275772
42489951,-52.80714929
42513278,-53.34394313
42517812,-50.46370172
42556343,-53.64946138
42566591,-52.64190326
42570641,-52.62893347
42585719,-56.29565526
42637358,-54.10743783
42705243,-53.73020721
42799805,-54.25109056
42802824,-52.21501794
42821845,-51.34898673
42837744,-52.76938379
42844044,-58.20929446
42857334,-51.14890173
42916400,-54.4849181
42993568,-49.085414
42999352,-54.37068126
43009792,-48.66867325
43018203,-55.34143956
43035908,-56.33025521
43126491,-56.12895474
43128647,-60.74040742
43128900,-47.64325637
43302489,-51.63294028
43364329,-55.64855338
43398597,-54.68211226
43441391,-51.56419831
43446988,-56.44783888
43457925,-54.12714936
43615371,-54.21309833
43616315,-53.86882765
43630226,-54.11970485
43645967,-52.38018594
43771884,-50.52013706
43776050,-52.87374888
43892686,-55.2333803
43896658,-53.99404899
43903609,-55.51144912
43904135,-54.95849514
43933894,-59.41280271
43987926,-56.15747798
44088638,-53.69498904
44125106,-54.8795781
44128745,-54.6638507
44149901,-54.64200725
44168220,-53.79171427
44231639,-53.42161907
44251931,-46.1381
44338573,-47.32633997
44358143,-54.84878601
44413022,-56.75064741
44439904,-53.1318708
44469643,-54.05290477
44494697,-53.01144732
44517961,-54.56868521
44537206,-54.10872991
44564061,-53.49954071
44578293,-54.24488134
44638358,-55.99525862
44739120,-54.68114143
44748946,-53.7320781
44750799,-55.98426295
44781222,-52.77256737
44787296,-56.24866439
44864629,-50.06024825
44867066,-50.25841061
44873682,-56.91897482
44885482,-52.85357493
44982484,-58.27762105
44988848,-52.89649019
44994438,-54.4134324
45020328,-56.88070128
45069691,-61.78663481
45131816,-50.99884272
45163989,-52.44946224
45227109,-55.54066828
45227970,-44.1282
45228742,-51.51415583
45230051,-55.41734032
45291361,-52.68036597
45406802,-55.36953112
45415880,-52.40889696
45418133,-55.52239398
45461118,-52.24908758
45506144,-54.84086848
45563969,-54.68229455
45573017,-54.56333088
45576088,-54.22464219
45599848,-54.72596685
45790897,-54.05443799
45793060,-54.31674493
45833275,-51.45426035
45854551,-53.91604392
45895017,-51.84380305
45925214,-61.49850675
45939002,-50.46582269
45992610,-60.90069425
46026984,-48.57740235
46052783,-52.44371884
46054262,-51.9748243
46089355,-49.0820952
46100957,-59.25046682
46129949,-58.99189882
46131607,-53.42789027
46135165,-54.60871646
46198875,-53.64692021
46213566,-51.39268872
46292232,-52.62108568
46329774,-45.6148
46397441,-52.55446629
46398618,-53.46461962
46409112,-54.60979714
46427452,-54.19524613
46431646,-52.81108755
46455748,-60.68582371
46474756,-53.85423811
46481362,-53.9259055
46489715,-52.22188698
46498083,-55.27819902
46553925,-56.47687294
46663513,-56.24544594
46721813,-56.22193771
46741316,-54.03283381
46755264,-53.61150779
46815704,-46.02834135
46880215,-53.75226169
46967013,-49.86802359
47004656,-54.31272885
47061218,-53.47481566
47069739,-52.8180678
47142591,-51.3232073
47166952,-55.10848036
47180424,-53.33118523
47232343,-52.92709216
47272066,-54.12008499
47284182,-57.37764315
47317256,-55.13806692
47336229,-51.78635871
47350884,-52.76352402
47352618,-53.35795363
47363805,-61.77355787
47510014,-52.43649528
47618383,-53.0899396
47638135,-53.70562332
47648631,-57.50611302
47655525,-53.82939458
47686647,-55.06458684
47712228,-54.99378062
47726502,-50.23942897
47769908,-54.24176398
47783002,-56.59995035
47791642,-49.24622573
47805800,-56.30662065
47829157,-54.70908188
47868401,-47.37454485
47894890,-61.34459657
47900292,-60.63263574
47929825,-51.89787808
47942566,-54.82543402
47954318,-53.2940465
47982331,-55.64515847
47990271,-53.58179869
48030936,-52.38464015
48074116,-46.77165133
48098969,-52.76995785
48101924,-55.10912044
48181430,-55.24341302
48209589,-54.4151068
48229629,-54.20640884
48241801,-54.02042332
48243408,-56.43551273
48246321,-54.61758626
48298269,-50.39632224
48392399,-48.7164266
48427430,-51.6489746
48458925,-54.30418797
48508591,-53.53023899
48535675,-53.40024385
48537557,-53.18283046
48567773,-54.85017949
48568245,-51.11291403
48572207,-53.27013063
48586579,-56.12102931
48613320,-56.27231095
48670802,-54.46370087
48679089,-55.34565772
48704566,-51.25936861
48734543,-51.93454316
48741597,-53.11512929
48761028,-51.78718733
48783156,-55.02231439
48837252,-53.84061191
48850863,-51.07764678
48877458,-55.01231547
48889152,-54.99101302
48951815,-54.40168338
49073065,-52.71464734
49075963,-54.20682401
49101755,-52.85181466
49256381,-54.35237374
49311602,-54.38810569
49358447,-51.06264095
49373192,-53.85366071
49388644,-53.18096043
49426863,-55.58733601
49428124,-55.72806474
49519074,-52.69416441
49536340,-53.27423277
49551838,-55.67121366
49575267,-53.440113
49679459,-57.10983229
49776390,-53.42417908
49783859,-56.33387869
49789340,-51.69824538
49850869,-50.26395572
49896733,-50.17683972
49983452,-55.08440101
50025191,-54.94562766
50031767,-54.80706405
50036828,-55.94230983
50049510,-55.28886021
50061624,-55.41644136
50088147,-58.24938375
50107953,-54.34824616
50118260,-59.12220564
50120780,-50.09239921
50150449,-52.58825836
50154052,-55.04567823
50217109,-54.41412101
50228511,-52.85174329
50233326,-51.24166155
50253232,-52.08664188
50382323,-54.81324833
50384532,-54.26846466
50420178,-52.30154517
50445945,-54.78927547
50483812,-57.33949378
50538474,-53.63641708
50571533,-53.39898845
50669045,-51.91145925
50700718,-48.22391817
50774437,-44.3134
50787617,-52.65038102
50875482,-50.8556839
50935885,-53.92921089
50941150,-57.42531394
50949719,-54.09070818
50952355,-52.21141077
50957767,-60.1496615
50979853,-52.74371016
50996359,-60.61841728
51008084,-52.82718965
51053939,-53.34256779
51091661,-56.36802424
51137137,-49.29485678
51139333,-57.53518793
51139578,-52.68673762
51160141,-55.25084991
51220364,-52.92735298
51232774,-55.43677894
51255215,-53.23745346
51350200,-52.91588985
51352791,-53.1249807
51398857,-54.68624516
51411523,-51.37838798
51424095,-53.36136635
51452175,-54.52266463
51452842,-56.32203137
51467589,-53.44119712
51493116,-50.6085584
51496907,-53.14093614
51503716,-54.03558069
51527253,-54.48670805
51567112,-53.88148078
51571190,-51.84542829
51578826,-49.94813363
51634841,-54.26226935
51680420,-50.60452977
51695414,-57.1868164
51726360,-56.17888187
51749817,-54.08169516
51775148,-53.54600534
51775903,-54.6518762
51832424,-58.31648217
51859949,-55.12275673
51872509,-54.73358545
51897185,-53.27713859
51938751,-53.2901668
51961807,-51.82593579
52020603,-52.29252103
52074857,-56.2163669
52200369,-59.10966528
52203479,-55.34309194
52258476,-53.53321207
52265845,-54.82035555
52400071,-56.68344424
52405439,-48.71513338
52429042,-56.30130729
52437992,-41.4651
52439522,-45.9415
52440447,-51.05670462
52562561,-53.74496279
52676882,-52.61639583
52740863,-51.21364238
52779878,-58.10772844
52815591,-53.47735666
52817352,-49.2224543
52831518,-49.5343986
52895078,-54.25130314
52916834,-53.37169558
53051743,-48.83503297
53105135,-52.42011585
53124222,-43.233
53133164,-63.28780242
53158443,-55.5634722
53192166,-53.77638912
53224456,-54.87671906
53229802,-53.46697181
53288036,-54.02090611
53292309,-56.69965281
53309853,-53.32061122
53311426,-55.88942438
53329650,-55.80192439
53343212,-53.08949583
53345639,-57.81689046
53367850,-54.59326125
53407380,-63.08409769
53498362,-51.15531574
53540611,-55.65321016
53544684,-52.67580212
53546770,-53.16934007
53568215,-52.71248536
53585884,-53.75087894
53621646,-54.61206627
53627887,-54.52882803
53641640,-53.36493773
53647938,-49.26744927
53665047,-55.00396772
53757753,-53.36982076
53774875,-55.10262795
53805962,-55.01688652
53808158,-49.01502857
53834212,-56.123262
53873816,-55.79543726
53897428,-53.92362796
53925325,-53.77249686
53935453,-57.30725817
54000531,-51.43994924
54001680,-55.28399966
54013347,-53.54886444
54038461,-55.26460655
54063245,-52.85991116
54063785,-59.15146013
54098685,-55.82388357
54119522,-54.09068861
54292335,-55.29196458
54338231,-53.09191461
54397851,-51.53000985
54400767,-56.48780947
54469285,-55.7727053
54474539,-51.44741814
54475110,-50.50082597
54487351,-53.1650692
54714301,-51.60104803
54774214,-54.75247016
54793588,-52.6564174
54793663,-56.82690406
54845637,-54.08315132
54855653,-56.65846347
54868343,-54.82222384
54890146,-52.74747584
54907007,-53.52476081
54913595,-61.905318
54923727,-52.54127929
54991416,-55.6991833
55025653,-54.47051624
55060902,-53.62173528
55111045,-47.26545746
55222930,-50.36606279
55434926,-56.79247622
55454667,-53.28661497
55715922,-54.67740921
55724631,-52.37479878
55872650,-47.25832535
55921392,-53.83392926
55976189,-54.96188266
55982140,-57.20524404
56002762,-53.80253603
56125086,-55.37784748
56174841,-56.21344309
56204125,-52.60631918
56216003,-53.70507331
56241450,-58.65568705
56308175,-53.15089326
56347970,-56.35929054
56369732,-60.19350558
56376610,-52.95424454
56381693,-58.07840572
56382803,-53.78256319
56383332,-45.49941007
56385235,-53.38732722
56479755,-56.27842375
56493073,-50.88243979
56581526,-56.3927124
56593559,-51.07022429
56594928,-53.01063994
56634166,-53.15270931
56654981,-53.61323801
56769627,-54.14295168
56837447,-61.6520127
56861374,-58.55911785
56869570,-54.89154404
56927863,-51.07288108
56942944,-50.08903828
56990554,-55.76901554
57013110,-52.08667072
57032453,-54.15308859
57043307,-53.19356084
57043450,-54.07043878
57068751,-59.65701104
57074938,-50.85099775
57078294,-54.61008748
57090966,-55.34318829
57128874,-55.12381508
57231852,-60.84346355
57249593,-54.51659026
57320649,-52.16537387
57358781,-50.34011313
57372172,-53.30793305
57378218,-54.20826164
57547961,-51.19199445
57559816,-54.74477959
57570326,-53.74498415
57681583,-55.66266463
57686715,-52.25325881
57839024,-53.20655313
57846483,-54.55931577
57866499,-53.51914899
57927713,-51.81381813
57958953,-56.80752915
57988713,-54.27943748
58006418,-58.6483283
58049237,-53.65702214
58056272,-54.28359688
58070066,-55.38319879
58096682,-53.90711793
58147789,-54.86825183
58162450,-51.51771074
58173673,-47.86016093
58239468,-60.37418811
58242751,-49.53394127
58244212,-54.74548295
58292877,-54.75714319
58361162,-48.75413047
58412884,-56.97794843
58494516,-55.4827242
58527015,-54.16278151
58556668,-41.3694
58582922,-52.6245789
58635449,-62.15691734
58661501,-53.46966733
58702532,-55.9687911
58755427,-53.35264404
58819647,-51.74068105
58856330,-53.46892936
58888751,-53.16129937
58933025,-54.238465
58963376,-48.8894157
58990630,-52.63329616
59009102,-58.82738705
59025320,-53.88847643
59035039,-50.78587287
59048477,-53.61806544
59049892,-55.07250422
59087004,-53.56410772
59106362,-63.83085152
59155581,-53.88446408
59183655,-66.50502225
59194573,-58.14757206
59206712,-55.61953674
59211997,-47.69118224
59237112,-58.85699832
59262634,-52.79181672
59287246,-52.78642703
59361580,-53.37982594
59364010,-49.48308813
59385245,-43.1985
59389603,-51.5976946
59457237,-53.42587553
59464880,-52.73330385
59498091,-51.90571528
59517412,-55.91709117
59600991,-67.68853022
59625761,-52.65899099
59686272,-52.54819784
59698197,-52.98590726
59725839,-57.5181645
59755963,-55.21665413
59850750,-55.73365365
59851245,-52.88645952
59907038,-57.44373321
60022063,-52.49341673
60068181,-54.48499029
60072280,-51.10948592
60077640,-57.99643863
60082937,-63.13940796
60114336,-53.52246429
60229192,-52.54188488
60236596,-51.3217583
60292952,-53.40040027
60299807,-52.23527521
60351317,-53.41069678
60374532,-52.78971255
60448244,-53.55471744
60455124,-56.39899537
60476366,-52.21782116
60498594,-52.71597915
60581818,-48.38397536
60599948,-59.61776423
60641958,-42.2791
60717845,-53.92096243
60720642,-45.57424922
60754510,-53.03578883
60769248,-53.5141793
60868379,-54.75706345
60894865,-54.39139474
60896285,-54.14758007
60940369,-53.33419856
60946236,-55.74740268
60966542,-58.42560421
60975791,-54.16971536
60983185,-52.80907733
61014952,-53.58652843
61029926,-55.29763868
61044710,-53.99937629
61063886,-46.2647
61069263,-48.44398581
61086594,-51.54697077
61099873,-53.24864127
61111791,-54.02308385
61115846,-54.30466559
61134104,-56.97246518
61206482,-54.53557793
61220354,-54.2629175
61226666,-51.3099528
61361837,-53.17050211
61381457,-57.49769117
61407883,-54.05080773
61445376,-54.4134762
61453411,-49.60933269
61501795,-53.63515621
61517181,-54.25717689
61540602,-53.00508709
61543226,-53.0832046
61547640,-51.76216604
61556769,-52.99167071
61595608,-54.25468245
61602996,-57.61440494
61612630,-53.60875844
61618514,-58.7016388
61676194,-51.16716961
61677556,-57.15632563
61688145,-50.27949825
61700731,-52.85060815
61753769,-56.66058392
61765125,-58.41322238
61803685,-52.03981421
61842691,-55.31618161
61843700,-49.98395856
61866802,-52.02437743
61921641,-54.1373569
62013544,-53.22998578
62044958,-51.17904087
62058650,-52.09685055
62077340,-52.92479828
62086407,-56.79555218
62131858,-52.34666689
62202304,-51.00101377
62242201,-56.15687153
62282842,-54.8786753
62292927,-48.58520207
62324231,-58.29793456
62341610,-54.9166718
62352511,-56.29351981
62367836,-53.72550644
62404564,-51.55726881
62522166,-54.07159159
62522829,-47.0904697
62524070,-57.45447134
62573030,-54.36565934
62604446,-53.38935379
62622592,-55.61732137
62695445,-53.59498701
62714505,-51.82186906
62797090,-55.86743732
62799017,-51.24704928
62987535,-52.98888329
63000969,-53.08739562
63051618,-50.88581756
63142088,-54.47154201
63238616,-56.5943529
63252221,-53.74233225
63252617,-55.09545256
63270940,-53.45065828
63286132,-55.23582298
63287280,-52.75244925
63291592,-52.67005279
63377924,-52.78183601
63387962,-51.78163916
63437265,-55.20081213
63468554,-55.33572886
63493736,-56.30053097
63508871,-54.48116686
63523854,-42.2679
63541939,-54.88119951
63558548,-61.06988573
63618392,-55.86119085
63637101,-54.31871557
63640268,-49.75810792
63640666,-54.13114326
63647776,-56.6193906
63675288,-53.78241773
63677512,-50.58287581
63710100,-53.85359968
63722367,-60.19021823
63729957,-52.22520824
63730187,-55.32274804
63743124,-52.24418117
63753371,-58.76932144
63777094,-57.27341244
63799162,-50.69977157
63823536,-42.5261
63998866,-54.94341859
64006420,-54.88116652
64021710,-53.63572766
64023517,-53.32988431
64091912,-53.83465416
64104661,-53.23956641
64131159,-53.64572315
64286799,-54.37186798
64298890,-48.52665941
64299574,-55.57001877
64301948,-55.06234572
64359093,-56.46463607
64379782,-50.27804133
64422565,-51.31314922
64427384,-54.48570905
64432366,-59.59278967
64466592,-53.42243336
64500739,-53.60066709
64584558,-51.27940066
64603058,-55.99463662
64620384,-59.95882029
64625271,-55.30842201
64674300,-53.35555522
64727222,-51.88907672
64747293,-53.87027006
64777436,-54.3719783
64786413,-55.81140857
64889871,-53.78223565
64919370,-63.30190395
64956496,-54.42167404
64980367,-53.82242855
65031744,-54.62418458
65082632,-56.22458955
65102455,-53.36193473
65114256,-50.79651109
65230573,-58.76715099
65305120,-56.75445822
65314664,-50.65641511
65333415,-52.56026476
65381947,-52.19692825
65406030,-54.80327835
65415763,-54.03842985
65427508,-61.38730162
65444493,-54.59787318
65525730,-52.85515608
65562285,-55.5248494
65645696,-53.82778629
65655125,-52.707522
65861881,-50.49393527
65873581,-50.94132684
65899705,-55.10458245
65963501,-53.742236
65978932,-52.32908873
65979030,-53.0821858
66000729,-54.7722537
66022701,-54.47639476
66027202,-50.56924989
66041568,-53.3032144
66051352,-55.26640244
66092834,-52.18656623
66103495,-53.19187162
66209070,-54.05175098
66221774,-51.53044591
66249054,-52.25437454
66252300,-55.34836995
66262368,-54.49245524
66374282,-53.21512809
66385558,-51.75519193
66400014,-53.25353557
66425158,-53.52395795
66425544,-51.80359496
66542546,-59.37920209
66594085,-54.24271066
66664197,-51.76917866
66677833,-48.72038188
66679789,-52.16870974
66716030,-53.20589107
66740787,-48.69683448
66803657,-48.19655159
66847793,-53.22656846
66874784,-51.02675606
66941127,-53.16431072
66965738,-54.19586296
66983989,-55.74364379
67108107,-42.9888
67112741,-49.14362611
67175951,-56.57504219
67195030,-48.85019194
67199114,-53.00866376
67211738,-57.87820733
67240327,-50.10517308
67241270,-50.25355507
67300662,-53.95377513
67321542,-53.68503568
67406546,-53.74359478
67466710,-54.29094127
67507321,-53.24346779
67589353,-53.17064257
67600070,-59.08527941
67622398,-58.44066355
67691418,-58.50733109
67713721,-56.35590629
67816252,-57.62333107
67834423,-53.06554167
67875060,-57.1572914
67916316,-54.5066542
67955260,-52.96398928
67956884,-47.79780357
67962052,-52.12234732
67962803,-53.25753622
67968147,-54.55191276
68037913,-54.69818264
68068114,-56.92539227
68124910,-52.43588838
68143849,-56.14985029
68160966,-56.07840281
68210498,-52.61007342
68270337,-55.19888326
68328912,-54.06069325
68339955,-43.2184
68345593,-54.0096296
68409848,-60.80748506
68490100,-52.42277013
68535149,-56.80069965
68550949,-52.22447781
68625088,-53.22664151
68633843,-54.88892147
68637164,-53.23803841
68643457,-57.5819714
68656761,-52.53050615
68670128,-52.63532541
68679949,-54.13433051
68725531,-53.25265678
68771249,-52.71539889
68797946,-53.57782142
68843297,-57.46764785
68873934,-49.99749577
68973156,-53.61943907
68988673,-50.71124561
68996522,-48.70736587
68998971,-49.4566884
69002052,-54.55651536
69010923,-55.31735657
69037033,-52.40767326
69070587,-54.91407653
69104537,-54.40128587
69137576,-54.59884443
69184001,-54.79069739
69192758,-53.72397761
69214098,-57.52476062
69217524,-53.84306353
69220264,-53.87635455
69253887,-56.2889049
69285064,-55.62177158
69291252,-62.71970017
69353018,-47.66043145
69370664,-51.31448374
69373577,-53.39579624
69489397,-53.76272882
69495169,-54.67467524
69508592,-54.37622159
69550922,-61.00633198
69561279,-54.7004637
69562605,-53.93871249
69598526,-55.44059235
69647693,-54.12858089
69659448,-53.59173761
69677251,-57.17694185
69703704,-62.26991796
69727089,-55.55534791
69738746,-63.44620133
69772173,-56.09247046
69998442,-53.49957909
70025523,-61.23867201
70048711,-58.68641172
70055532,-55.39098198
70061525,-51.54450598
70136369,-55.38981789
70155892,-54.94104043
70185284,-49.9066854
70189146,-53.82286213
70218390,-56.16519273
70270634,-55.17908414
70317034,-56.13461073
70425954,-49.3049622
70505278,-53.38852795
70533944,-54.19580353
70541274,-57.51127086
70576635,-60.61591877
70611740,-52.54508702
70649473,-53.91823503
70654044,-57.79896151
70665843,-53.28499538
70718336,-51.86371957
70779589,-54.54453716
70854573,-56.00778295
70863965,-50.09752926
70870535,-50.99397386
70987540,-52.4843235
71035086,-54.04681375
71037110,-54.23263188
71066710,-54.28444194
71098197,-52.01094954
71117832,-55.16154724
71132525,-52.44747908
71171595,-49.73150547
71203310,-55.55008464
71290384,-55.90743578
71299170,-55.54838914
71323295,-56.81466516
71328417,-53.05460999
71399090,-50.21658106
71421087,-53.69104499
71449444,-53.69025105
71451908,-50.52021394
71498812,-57.21612433
71503431,-52.49355624
71521763,-50.53249154
71565997,-54.81869688
71620283,-55.08564535
71627745,-54.37129371
71694096,-57.95200928
71717228,-57.3893584
71740669,-54.26516192
71816360,-51.77071913
71829905,-50.61578036
71843921,-54.0951199
71856115,-55.90686775
71928039,-55.72329439
72009300,-55.33264578
72040403,-52.2002645
72088856,-53.74939253
72095866,-56.81235542
72101996,-52.88051452
72147416,-53.41111441
72147688,-53.90580167
72162556,-54.90656647
72208309,-54.30951651
72221625,-55.95581803
72283619,-57.28249504
72341756,-54.05206121
72361403,-53.97205713
72364882,-53.66049472
72568232,-42.3431
72587600,-52.95937962
72601841,-53.84169963
72639559,-53.41939995
72687467,-55.12412684
72695878,-53.22081203
72722865,-54.49612045
72733015,-55.59288673
72770043,-52.66851982
72810857,-52.141417
72853018,-54.63654285
72865069,-53.46587887
72943445,-53.90923366
73010689,-54.0203813
73022626,-49.33428583
73077610,-52.69877534
73141463,-53.88723318
73287744,-54.02286071
73289331,-52.04974226
73291580,-52.88515553
73338436,-52.89104394
73342276,-57.10511193
73345291,-56.27159653
73501891,-51.94866227
73523102,-57.56778903
73557446,-56.38635734
73569281,-56.03177558
73580588,-54.01703218
73693128,-56.93986064
73780016,-54.05507031
73799799,-53.97315098
73815467,-53.16776344
73816484,-52.42760158
73851761,-55.83436691
73919673,-53.06376429
73943272,-52.01792554
73946376,-54.56726354
73975459,-57.09186761
74103193,-55.23575781
74112429,-54.63502398
