object_id,ra,decl,gal_l,gal_b,ddf,hostgal_specz,hostgal_photoz,hostgal_photoz_err,distmod,mwebv,target
130781938,101.777344,-16.334823999999998,227.090592,-8.30109,0,0.0,0.0,0.0,,0.5429999999999999,16
130781939,176.484375,-34.772018,287.97596400000003,26.190264000000003,0,0.0,0.0,0.0,,0.07400000000000001,65
130781940,122.167969,-32.442867,250.138255,0.213889,0,0.0,0.0,0.0,,0.975,16
130781941,123.082191,-49.117878000000005,264.57400099999995,-8.244442999999999,0,0.0,0.0,0.0,,0.28600000000000003,16
130781942,101.601562,-22.831406,232.97229700000003,-11.241122,0,0.0,0.0,0.0,,0.113,6
130781943,77.34375,-27.447618,229.34566800000002,-33.394135,0,0.0,0.0,0.0,,0.016,65
130781944,17.578125,-15.249382999999998,144.157119,-77.33658100000001,0,0.0,0.0,0.0,,0.025,65
130781945,73.828125,-40.817046999999995,244.980844,-38.675919,0,0.0,0.0,0.0,,0.017,65
130781946,129.642853,-50.868159999999996,268.44122000000004,-5.773859,0,0.0,0.0,0.0,,0.804,16
130781947,63.984375,-10.04835,203.560518,-39.018417,0,0.0,0.0,0.0,,0.08,16
130781948,170.850616,-44.796005,286.926336,15.322398999999999,0,0.0,0.0,0.0,,0.079,16
130781949,78.925781,-7.481631,208.67063100000001,-24.667319,0,0.0,0.0,0.0,,0.11699999999999999,16
130781950,97.433037,-48.141209,256.59836,-23.314345,0,0.0,0.0,0.0,,0.046,65
130781951,118.125,-26.110529,242.899913,0.557669,0,0.0,0.0,0.0,,0.445,16
130781952,85.078125,-28.801122999999997,233.11576000000002,-27.248329,0,0.0,0.0,0.0,,0.024,65
130781953,308.49609399999997,-41.0145,0.323166,-36.141890000000004,0,0.0,0.0,0.0,,0.027999999999999997,65
130781954,325.72265600000003,-27.279613,21.45845,-48.337461,0,0.0,0.0,0.0,,0.027000000000000003,92
130781955,175.82926899999998,-51.836418,292.354875,9.630873,0,0.0,0.0,0.0,,0.171,16
130781956,218.602936,-52.029728000000006,318.575559,7.686599,0,0.0,0.0,0.0,,0.335,92
130781957,137.8125,-38.491302000000005,262.70428300000003,6.619813000000001,0,0.0,0.0,0.0,,0.35,92
130781958,232.558594,-23.969482,343.48375699999997,26.133807,0,0.0,0.0,0.0,,0.115,65
130781959,120.058594,-7.180756,227.426661,11.776906,0,0.0,0.0,0.0,,0.066,65
130781960,52.159092,-48.922794,259.463323,-52.775174,0,0.0,0.0,0.0,,0.011000000000000001,16
130781961,169.517044,-57.399525,290.585941,3.216965,0,0.0,0.0,0.0,,0.62,65
130781962,210.410156,-20.105511,324.559818,39.79965,0,0.0,0.0,0.0,,0.06,65
130781963,216.386719,-35.318771000000005,323.77180699999997,23.715854999999998,0,0.0,0.0,0.0,,0.07200000000000001,65
130781964,189.800003,-47.945496,300.812032,14.875873,0,0.0,0.0,0.0,,0.11199999999999999,16
130781965,267.890625,-1.940072,24.226361999999998,12.375036,0,0.0,0.0,0.0,,0.409,65
130781966,291.315796,-51.062042,346.64957400000003,-25.908179,0,0.0,0.0,0.0,,0.06,65
130781967,246.621094,-33.868706,345.867231,10.528493,0,0.0,0.0,0.0,,0.588,92
130781968,239.589844,-12.941632,357.552743,29.499104,0,0.0,0.0,0.0,,0.161,16
130781969,275.181824,-59.488411,335.174937,-19.419007999999998,0,0.0,0.0,0.0,,0.08199999999999999,65
130781970,71.191406,-17.270004,215.44126699999998,-35.559404,0,0.0,0.0,0.0,,0.038,65
130781971,233.085938,-41.610443,332.493671,11.844005000000001,0,0.0,0.0,0.0,,0.151,16
130781972,171.5625,-4.331149,266.510509,52.411004,0,0.0,0.0,0.0,,0.048,16
130781973,231.45492599999997,-44.20153,329.977537,10.413841,0,0.0,0.0,0.0,,0.207,16
130781974,144.42308,-46.178181,271.617069,4.580333,0,0.0,0.0,0.0,,0.818,6
130781975,166.69354199999998,-55.490841,288.420829,4.404298000000001,0,0.0,0.0,0.0,,0.335,6
130781976,231.893616,-45.98114,329.215362,8.771233,0,0.0,0.0,0.0,,0.27899999999999997,6
130781977,144.140625,-28.461132,259.11886699999997,17.391748,0,0.0,0.0,0.0,,0.099,16
130781978,81.738281,-25.282602,228.28128700000002,-28.994390000000003,0,0.0,0.0,0.0,,0.053,65
130781979,200.278976,-46.37508,308.255043,16.189698,0,0.0,0.0,0.0,,0.084,16
130781980,87.539062,-24.132875,229.02464799999998,-23.642489,0,0.0,0.0,0.0,,0.028999999999999998,53
130781981,175.5,-58.540248999999996,293.960165,3.116731,0,0.0,0.0,0.0,,0.684,16
130781982,152.5,-53.187259999999995,280.079245,2.3669569999999998,0,0.0,0.0,0.0,,0.6659999999999999,16
130781983,109.863281,-5.67919,221.192977,3.6042660000000004,0,0.0,0.0,0.0,,0.251,65
130781984,231.20078999999998,-42.210369,330.96803700000004,12.16187,0,0.0,0.0,0.0,,0.122,16
130781985,148.359375,-35.501846,266.800896,14.594231,0,0.0,0.0,0.0,,0.124,92
130781986,212.46835299999998,-45.586655,317.012981,15.129712,0,0.0,0.0,0.0,,0.08800000000000001,16
130781987,222.72151200000002,-45.586655,323.832831,12.38209,0,0.0,0.0,0.0,,0.16699999999999998,92
130781988,167.871094,-32.442867,279.59275099999996,25.859257,0,0.0,0.0,0.0,,0.085,65
130781989,119.003906,-29.656013,246.338185,-0.605223,0,0.0,0.0,0.0,,0.899,16
130781990,143.613281,-36.79533,264.752612,11.07726,0,0.0,0.0,0.0,,0.127,16
130781991,218.597565,-43.804489000000004,321.887693,15.245378,0,0.0,0.0,0.0,,0.129,92
130781992,118.47656200000002,-28.461132,245.076998,-0.38219899999999996,0,0.0,0.0,0.0,,0.826,16
130781993,236.777344,-25.282602,345.740414,22.639882,0,0.0,0.0,0.0,,0.265,16
130781994,228.164062,-35.136115999999994,332.99487200000004,19.362276,0,0.0,0.0,0.0,,0.147,65
130781995,160.839844,-32.797169,274.02273199999996,22.787408,0,0.0,0.0,0.0,,0.07200000000000001,65
130781996,327.83203100000003,-27.279613,21.996876,-50.178996999999995,0,0.0,0.0,0.0,,0.026000000000000002,65
130781997,175.078125,-23.155576999999997,282.38680800000003,36.862322,0,0.0,0.0,0.0,,0.036000000000000004,65
130781998,125.332031,-12.329984,234.690948,13.589935999999998,0,0.0,0.0,0.0,,0.055,65
130781999,291.796875,-6.429418,31.224249,-10.862654,0,0.0,0.0,0.0,,0.292,53
130782000,299.882812,-28.122234000000002,13.242817,-26.405671999999996,0,0.0,0.0,0.0,,0.078,65
130782001,156.621094,-2.089372,247.032815,44.485690000000005,0,0.0,0.0,0.0,,0.04,16
130782002,42.890625,1.342993,173.222736,-49.429958,0,0.0,0.0,0.0,,0.046,65
130782003,244.863281,-9.291553,4.519758,27.844526000000002,0,0.0,0.0,0.0,,0.233,65
130782004,140.625,-22.508004999999997,252.27588599999999,19.206954999999997,0,0.0,0.0,0.0,,0.055999999999999994,65
130782005,130.991898,-43.605746999999994,263.244912,-0.608874,0,0.0,0.0,0.0,,2.747,92
130782006,351.73828100000003,-32.442867,11.646326,-70.95164,0,0.0,0.0,0.0,,0.013000000000000001,65
130782007,238.183594,-28.630989000000003,344.33606499999996,19.313728,0,0.0,0.0,0.0,,0.1,65
130782008,163.839783,-56.446381,287.35888700000004,2.8746389999999997,0,0.0,0.0,0.0,,0.5770000000000001,65
130782009,124.628906,-39.450893,257.08037,-1.9982060000000001,0,0.0,0.0,0.0,,1.923,16
130782010,210.778305,-50.480045000000004,314.42823500000003,10.784908,0,0.0,0.0,0.0,,0.198,16
130782011,311.30859399999997,-2.388015,44.508379999999995,-26.270015,0,0.0,0.0,0.0,,0.066,65
130782012,94.21875,-13.094776,220.907449,-13.505699,0,0.0,0.0,0.0,,0.26899999999999996,16
130782013,161.367188,-34.772018,275.507632,21.30485,0,0.0,0.0,0.0,,0.066,65
130782014,281.42578100000003,-21.381943,13.134039999999999,-8.366764,0,0.0,0.0,0.0,,0.32,92
130782015,68.554688,-26.443334999999998,225.597881,-40.705348,0,0.0,0.0,0.0,,0.035,65
130782016,152.402344,-20.742379999999997,259.441525,28.150987,0,0.0,0.0,0.0,,0.048,65
130782017,92.988281,-0.596842,208.931447,-9.051121,0,0.0,0.0,0.0,,0.35700000000000004,16
130782018,322.382812,1.6415099999999998,55.18928100000001,-33.579066,0,0.0,0.0,0.0,,0.044000000000000004,65
130782019,126.91406200000002,-34.409527000000004,253.9916,2.3847650000000002,0,0.0,0.0,0.0,,0.509,16
130782020,104.941406,0.596842,213.35010899999997,2.1250150000000003,0,0.0,0.0,0.0,,0.525,16
130782021,157.675781,-19.78805,263.185196,32.010452,0,0.0,0.0,0.0,,0.043,65
130782022,300.41015600000003,-35.685333,5.180057,-28.945256,0,0.0,0.0,0.0,,0.077,65
130782023,51.152344,-40.620186,246.129821,-55.798218000000006,0,0.0,0.0,0.0,,0.01,16
130782024,324.66796899999997,-13.248014999999999,40.153376,-43.000995,0,0.0,0.0,0.0,,0.045,65
130782025,306.03515600000003,-40.620186,0.5099020000000001,-34.244371,0,0.0,0.0,0.0,,0.046,65
130782026,212.34375,-21.542267000000002,326.052759,37.805395000000004,0,0.0,0.0,0.0,,0.067,65
130782027,132.890625,-22.831406,247.78467799999999,13.508164,0,0.0,0.0,0.0,,0.195,65
130782028,288.28125,-27.111859999999997,10.421236,-16.418843,0,0.0,0.0,0.0,,0.092,16
130782029,115.3125,0.7460600000000001,218.00809500000003,11.410513,0,0.0,0.0,0.0,,0.067,65
130782030,136.933594,-19.15501,247.21199,18.747757999999997,0,0.0,0.0,0.0,,0.10800000000000001,16
130782031,141.855469,-35.685333,262.92863700000004,10.888114999999999,0,0.0,0.0,0.0,,0.15,16
130782032,79.101562,-19.629557000000002,221.24436200000002,-29.399545,0,0.0,0.0,0.0,,0.04,65
130782033,54.492188,-38.111038,241.20440699999997,-53.592181999999994,0,0.0,0.0,0.0,,0.013000000000000001,65
130782034,210.882355,-42.010422,316.993647,18.884427,0,0.0,0.0,0.0,,0.061,92
130782035,295.563385,-50.285809,348.059675,-28.412645,0,0.0,0.0,0.0,,0.042,92
130782036,185.123764,-52.416012,298.14743599999997,10.168047999999999,0,0.0,0.0,0.0,,0.146,92
130782037,182.8125,0.44762799999999997,281.394665,61.62738100000001,0,0.0,0.0,0.0,,0.023,65
130782038,119.707031,-4.7801919999999996,225.112064,12.653008999999999,0,0.0,0.0,0.0,,0.048,6
130782039,162.070312,-36.981888,277.196518,19.660103,0,0.0,0.0,0.0,,0.052000000000000005,16
130782040,253.262192,-59.677783999999996,329.393878,-9.885802,0,0.0,0.0,0.0,,0.159,6
130782041,303.205658,-43.406857,356.849334,-32.557596999999994,0,0.0,0.0,0.0,,0.043,16
130782042,356.835938,-5.5292650000000005,84.83794499999999,-63.555530000000005,0,0.0,0.0,0.0,,0.02,65
130782043,293.986786,-47.55368,350.88027400000004,-26.897427,0,0.0,0.0,0.0,,0.059000000000000004,65
130782044,50.625,-38.491302000000005,242.484685,-56.561531,0,0.0,0.0,0.0,,0.016,16
130782045,110.214844,-41.411190000000005,253.30685499999998,-12.483716000000001,0,0.0,0.0,0.0,,0.162,6
130782046,228.164062,-23.806295000000002,340.00951000000003,28.715294,0,0.0,0.0,0.0,,0.138,65
130782047,203.90625,-38.873585,312.271974,23.195452,0,0.0,0.0,0.0,,0.055999999999999994,92
130782048,152.050781,-34.953865,268.886227,16.9103,0,0.0,0.0,0.0,,0.09,6
130782049,151.171875,-1.342993,241.45071800000002,40.825502,0,0.0,0.0,0.0,,0.055999999999999994,65
130782050,92.73481,-56.446381,264.970006,-27.8058,0,0.0,0.0,0.0,,0.036000000000000004,65
130782051,133.242188,-13.094776,239.83140099999997,19.579747,0,0.0,0.0,0.0,,0.057,16
130782052,109.97663899999999,-50.091457,261.406606,-16.202146,0,0.0,0.0,0.0,,0.122,6
130782053,169.980469,-17.89609,274.14225,39.805007,0,0.0,0.0,0.0,,0.034,16
130782054,109.863281,-11.415158,226.26868900000002,0.924074,0,0.0,0.0,0.0,,0.7509999999999999,16
130782055,94.746094,-27.279613,234.663737,-18.700965,0,0.0,0.0,0.0,,0.03,65
130782056,216.907898,-47.357574,319.35181600000004,12.424103,0,0.0,0.0,0.0,,0.131,65
130782057,166.640625,-29.142222999999998,276.91853599999996,28.378636,0,0.0,0.0,0.0,,0.045,16
130782058,314.114166,-42.210369,359.205292,-40.419255,0,0.0,0.0,0.0,,0.037000000000000005,65
130782059,295.52630600000003,-58.350353000000005,338.912086,-29.378082,0,0.0,0.0,0.0,,0.057,92
130782060,228.164062,-28.461132,337.00145699999996,24.911964,0,0.0,0.0,0.0,,0.21899999999999997,92
130782061,210.058594,-21.381943,323.595118,38.713634000000006,0,0.0,0.0,0.0,,0.062,16
130782062,119.53125,-10.958863000000001,230.492008,9.438383,0,0.0,0.0,0.0,,0.09300000000000001,65
130782063,54.492188,-6.429418,193.02982,-45.403662,0,0.0,0.0,0.0,,0.05,16
130782064,136.230469,-34.590576,258.924124,8.287611,0,0.0,0.0,0.0,,0.337,16
130782065,245.566406,-21.061817,355.045499,19.836851,0,0.0,0.0,0.0,,0.318,65
130782066,97.558594,-1.193748,211.57528100000002,-5.2616559999999994,0,0.0,0.0,0.0,,0.65,6
130782067,320.625,-26.110529,21.702863,-43.638996,0,0.0,0.0,0.0,,0.053,16
130782068,127.96875,-31.563115999999997,252.197294,4.767576,0,0.0,0.0,0.0,,0.22699999999999998,16
130782069,198.9375,-44.993881,307.439092,17.664996,0,0.0,0.0,0.0,,0.095,16
130782070,161.894531,-18.839405,266.405616,35.101054,0,0.0,0.0,0.0,,0.035,16
130782071,42.411503,-47.749653,262.706984,-59.101775,0,0.0,0.0,0.0,,0.023,65
130782072,138.567078,-59.677783999999996,278.504854,-7.548139999999999,0,0.0,0.0,0.0,,0.222,65
130782073,234.84375,-0.44762799999999997,5.588639,41.145306,0,0.0,0.0,0.0,,0.086,16
130782074,142.03125,-10.351558,243.09752400000002,28.104051000000002,0,0.0,0.0,0.0,,0.038,65
130782075,85.253906,-30.345182,234.82791600000002,-27.559884000000004,0,0.0,0.0,0.0,,0.017,65
130782076,335.742188,-15.249382999999998,44.267812,-53.57393199999999,0,0.0,0.0,0.0,,0.028999999999999998,6
130782077,242.402344,2.089372,13.836842,36.422507,0,0.0,0.0,0.0,,0.07200000000000001,65
130782078,113.90625,-27.784405,242.476547,-3.5365339999999996,0,0.0,0.0,0.0,,0.677,16
130782079,165.761719,-12.941632,266.201907,42.070766,0,0.0,0.0,0.0,,0.033,65
130782080,317.0625,-44.993881,355.48172400000004,-42.546508,0,0.0,0.0,0.0,,0.033,16
130782081,71.775002,-52.801853,260.510146,-39.867647,0,0.0,0.0,0.0,,0.004,65
130782082,133.769531,-39.450893,261.339113,3.6281239999999997,0,0.0,0.0,0.0,,0.593,16
130782083,137.8125,-37.356377,261.863896,7.389435000000001,0,0.0,0.0,0.0,,0.258,16
130782084,263.671875,-1.342993,22.685122,16.363965,0,0.0,0.0,0.0,,0.217,16
130782085,118.828125,-30.17244,246.70102000000003,-1.003077,0,0.0,0.0,0.0,,0.857,92
130782086,224.121094,-7.180756,348.88824700000004,44.250992,0,0.0,0.0,0.0,,0.07400000000000001,65
130782087,133.417969,-28.971533,253.010832,10.078348,0,0.0,0.0,0.0,,0.13699999999999998,53
130782088,97.910156,2.985506,208.012186,-3.034082,0,0.0,0.0,0.0,,0.727,6
130782089,42.540985,-56.064457,274.809512,-54.092870999999995,0,0.0,0.0,0.0,,0.016,16
130782090,269.774994,-52.801853,340.292123,-13.969354999999998,0,0.0,0.0,0.0,,0.121,16
130782091,102.128906,-14.169522,225.279307,-7.043543,0,0.0,0.0,0.0,,0.382,16
130782092,293.37890600000003,-1.193748,36.697078999999995,-9.901132,0,0.0,0.0,0.0,,0.22699999999999998,16
130782093,263.863647,-53.187259999999995,338.189367,-11.038979,0,0.0,0.0,0.0,,0.187,6
130782094,351.03515600000003,-9.291553,69.690668,-62.74575,0,0.0,0.0,0.0,,0.027000000000000003,16
130782095,357.786896,-56.064457,319.352612,-59.100134999999995,0,0.0,0.0,0.0,,0.01,65
130782096,113.378906,-27.615883,242.10301600000003,-3.8643400000000003,0,0.0,0.0,0.0,,0.73,16
130782097,136.054688,-32.266234999999995,257.053667,9.705785,0,0.0,0.0,0.0,,0.201,6
130782098,64.511719,-19.78805,215.654787,-42.372054,0,0.0,0.0,0.0,,0.028999999999999998,65
130782099,243.632812,-31.914005,345.525,13.691329999999999,0,0.0,0.0,0.0,,0.231,16
130782100,269.82421899999997,1.193748,27.986338,12.133689,0,0.0,0.0,0.0,,0.301,16
130782101,71.021736,-46.964977000000005,252.92538399999998,-40.820501,0,0.0,0.0,0.0,,0.008,65
130782102,292.5,-44.597992,353.831123,-25.232031,0,0.0,0.0,0.0,,0.07,16
130782103,156.09375,-16.490370000000002,259.34166400000004,33.655724,0,0.0,0.0,0.0,,0.076,65
130782104,124.628906,-3.2843690000000003,226.270076,17.662276000000002,0,0.0,0.0,0.0,,0.054000000000000006,92
130782105,214.222687,-45.389202000000004,318.284273,14.919967999999999,0,0.0,0.0,0.0,,0.099,16
130782106,74.707031,-19.471222,219.371612,-33.222569,0,0.0,0.0,0.0,,0.04,6
130782107,309.023438,-12.48276,33.189662,-28.797464,0,0.0,0.0,0.0,,0.039,16
130782108,207.597656,-31.738394,317.322998,29.480583000000003,0,0.0,0.0,0.0,,0.048,65
130782109,348.75,-20.264481,45.038154999999996,-66.926353,0,0.0,0.0,0.0,,0.025,16
130782110,327.12890600000003,-12.024699,43.122437,-44.636507,0,0.0,0.0,0.0,,0.040999999999999995,16
130782111,330.46875,-30.865254999999998,16.78896,-52.953942000000005,0,0.0,0.0,0.0,,0.021,65
130782112,254.707031,-2.985506,16.408725,23.303046,0,0.0,0.0,0.0,,0.27399999999999997,16
130782113,334.16015600000003,-4.7801919999999996,57.166332999999995,-46.900065000000005,0,0.0,0.0,0.0,,0.084,65
130782114,236.074219,-7.782714,359.38881499999997,35.513463,0,0.0,0.0,0.0,,0.136,65
130782115,156.09375,-16.801838,259.580469,33.416160999999995,0,0.0,0.0,0.0,,0.084,65
130782116,104.941406,3.2843690000000003,210.954267,3.3481449999999997,0,0.0,0.0,0.0,,0.38299999999999995,16
130782117,139.274994,-52.801853,273.789154,-2.510336,0,0.0,0.0,0.0,,0.8370000000000001,16
130782118,239.496643,-62.508568000000004,322.695952,-7.031194999999999,0,0.0,0.0,0.0,,0.324,92
130782119,126.21093799999998,-27.111859999999997,247.660795,6.096155,0,0.0,0.0,0.0,,0.17,16
130782120,160.136719,-0.298417,248.618686,48.275912,0,0.0,0.0,0.0,,0.040999999999999995,65
130782121,87.608696,-51.449459000000004,258.869898,-30.16569,0,0.0,0.0,0.0,,0.053,65
130782122,218.496094,-28.630989000000003,328.683031,29.062990000000003,0,0.0,0.0,0.0,,0.078,92
130782123,184.394531,-39.838440000000006,295.900895,22.570597,0,0.0,0.0,0.0,,0.071,16
130782124,318.33984399999997,-1.193748,49.748847999999995,-31.732753000000002,0,0.0,0.0,0.0,,0.055,65
130782125,306.03515600000003,-34.590576,7.645166000000001,-33.175628,0,0.0,0.0,0.0,,0.048,16
130782126,84.550781,-2.388015,206.5536,-17.357585999999998,0,0.0,0.0,0.0,,0.147,65
130782127,44.648438,-8.838267,187.61557,-54.8415,0,0.0,0.0,0.0,,0.043,65
130782128,103.007812,-25.778666,236.24846200000002,-11.316624000000001,0,0.0,0.0,0.0,,0.14,16
130782129,136.230469,-34.590576,258.924124,8.287611,0,0.0,0.0,0.0,,0.337,65
130782130,314.296875,-12.788582,35.335411,-33.614829,0,0.0,0.0,0.0,,0.042,65
130782131,97.734375,-36.609226,244.85247900000002,-19.617956,0,0.0,0.0,0.0,,0.076,16
130782132,111.269531,-0.8952829999999999,217.58978399999998,7.0667740000000006,0,0.0,0.0,0.0,,0.062,65
130782133,172.089844,-11.71976,272.80109500000003,46.234873,0,0.0,0.0,0.0,,0.027000000000000003,6
130782134,167.695312,-2.238686,259.394755,51.914899,0,0.0,0.0,0.0,,0.037000000000000005,65
130782135,101.25,-30.17244,239.716771,-14.524251000000001,0,0.0,0.0,0.0,,0.102,65
130782136,303.22265600000003,-14.785929999999999,28.282576000000002,-24.570001,0,0.0,0.0,0.0,,0.136,65
130782137,53.728446999999996,-46.571846,255.231725,-52.543327000000005,0,0.0,0.0,0.0,,0.008,65
130782138,113.203125,-31.563115999999997,245.51018,-5.884312,0,0.0,0.0,0.0,,0.33399999999999996,65
130782139,156.269531,-2.6867240000000003,247.314667,43.822879,0,0.0,0.0,0.0,,0.035,65
130782140,120.761719,-0.596842,221.856842,15.593596,0,0.0,0.0,0.0,,0.027000000000000003,16
130782141,265.0,-47.945496,343.130199,-8.959896,0,0.0,0.0,0.0,,0.21100000000000002,16
130782142,240.820312,-27.784405,346.739128,18.342980999999998,0,0.0,0.0,0.0,,0.18,16
130782143,69.960938,-38.111038,241.14464700000002,-41.435325,0,0.0,0.0,0.0,,0.016,16
130782144,185.625,-38.111038,296.68521200000004,24.409461,0,0.0,0.0,0.0,,0.073,65
130782145,106.875,-39.257931,250.208713,-13.903969,0,0.0,0.0,0.0,,0.126,16
130782146,31.041667999999998,-49.702389000000004,276.078712,-63.462614,0,0.0,0.0,0.0,,0.015,16
130782147,254.179688,-19.31304,1.760188,14.612169,0,0.0,0.0,0.0,,0.284,65
130782148,355.163544,-50.091457,328.699808,-63.346833,0,0.0,0.0,0.0,,0.013000000000000001,6
130782149,133.242188,-24.788560999999998,249.573365,12.560887,0,0.0,0.0,0.0,,0.131,16
130782150,340.83984399999997,-32.442867,14.265035000000001,-61.816065,0,0.0,0.0,0.0,,0.01,65
130782151,28.828125,-25.117701,208.535318,-75.53246899999999,0,0.0,0.0,0.0,,0.011000000000000001,65
130782152,314.296875,-40.033035,2.071417,-40.445067,0,0.0,0.0,0.0,,0.036000000000000004,16
130782153,209.707031,-38.300922,317.204568,22.695930999999998,0,0.0,0.0,0.0,,0.07400000000000001,16
130782154,132.539062,-1.6415099999999998,229.063354,25.304821,0,0.0,0.0,0.0,,0.015,65
130782155,117.949219,-0.8952829999999999,220.752608,12.975772000000001,0,0.0,0.0,0.0,,0.053,16
130782156,337.372894,-57.209084,332.816119,-50.876643,0,0.0,0.0,0.0,,0.016,16
130782157,294.960938,-4.031936,34.856817,-12.602145,0,0.0,0.0,0.0,,0.29100000000000004,65
130782158,26.71875,-14.940303,172.342697,-72.255675,0,0.0,0.0,0.0,,0.013000000000000001,65
130782159,203.108109,-55.682143999999994,308.728904,6.727511,0,0.0,0.0,0.0,,0.43,16
130782160,79.101562,-35.501846,239.172243,-33.827844,0,0.0,0.0,0.0,,0.034,65
130782161,301.992188,-17.426323,25.102988,-24.511101,0,0.0,0.0,0.0,,0.091,6
130782162,53.085938,-27.784405,223.52550899999997,-54.460747999999995,1,1.8181,1.6267,0.2552,45.4063,0.006999999999999999,88
130782163,33.574219,-6.579592999999999,170.455585,-61.548218999999996,1,0.232,0.2262,0.0157,40.2561,0.021,42
130782164,0.18987300000000001,-45.586655,328.254458,-68.969298,1,0.3037,0.2813,1.1523,40.7951,0.006999999999999999,90
130782165,352.711273,-63.823657999999995,316.922299,-51.059403,1,0.1934,0.2415,0.0176,40.4166,0.024,90
130782166,347.84671000000003,-64.760857,318.929827,-49.143596,1,0.1352,0.182,0.0304,39.7279,0.019,90
130782167,348.595886,-63.07261999999999,320.02328900000003,-50.71306,1,0.6857,0.7014,0.01,43.1524,0.021,42
130782168,149.414062,3.4338339999999996,234.919132,42.24555,1,0.3088,0.3229,0.336,41.1401,0.027000000000000003,90
130782169,0.965665,-46.37508,325.845907,-68.579427,1,0.1516,0.19,0.0104,39.8317,0.006999999999999999,90
130782170,346.5,-62.3204,321.951129,-50.736053999999996,1,0.1695,0.5409,0.2283,42.4667,0.02,42
130782171,359.44671600000004,-44.20153,331.730015,-69.805709,1,0.236,2.7474,0.5335,46.7959,0.01,42
130782172,359.805206,-46.768478,327.135979,-67.829903,1,0.4541,0.5736,0.2827,42.6207,0.011000000000000001,90
130782173,352.398651,-62.696659,318.017427,-51.967966,1,0.1539,0.1469,0.0094,39.2171,0.02,67
130782174,346.130127,-63.07261999999999,321.42310299999997,-50.042305,1,0.1069,0.1274,0.0198,38.88,0.02,67
130782175,150.820312,1.6415099999999998,237.99450699999997,42.358984,1,0.161,0.1818,0.0079,39.7258,0.02,42
130782176,349.615387,-63.636005000000004,318.92724599999997,-50.506541999999996,1,1.9876,1.1213,0.1591,44.4078,0.018000000000000002,95
130782177,150.117188,2.836105,236.12471800000003,42.483719,1,1.133,1.4377,0.2168,45.0753,0.016,88
130782178,0.5895199999999999,-47.161343,325.385896,-67.76989300000001,1,0.1969,2.6766,0.5926,46.7274,0.009000000000000001,62
130782179,0.965665,-46.37508,325.845907,-68.579427,1,0.4833,0.4644,0.0321,42.0691,0.006999999999999999,88
130782180,359.81170699999996,-45.191612,329.485675,-69.15090500000001,1,0.0561,0.0556,0.0301,36.975,0.01,42
130782181,152.050781,3.2843690000000003,237.15737400000003,44.318466,1,0.5149,0.5512,0.0221,42.5158,0.019,15
130782182,358.648071,-46.37508,329.462659,-67.716008,1,0.1197,0.1322,0.3351,38.9679,0.009000000000000001,42
130782183,151.699219,3.583322,236.53322400000002,44.205648,1,0.2333,0.2205,0.9667,40.1939,0.016,90
130782184,349.615387,-63.636005000000004,318.92724599999997,-50.506541999999996,1,0.5919,0.5995,0.0127,42.737,0.018000000000000002,90
130782185,35.332031,-5.979157,172.286722,-59.931743000000004,1,0.3053,0.287,0.0076,40.8445,0.022000000000000002,90
130782186,347.861847,-61.943836,321.519104,-51.424048,1,0.1315,0.2487,0.8604,40.4896,0.017,42
130782187,33.222656,-4.7801919999999996,167.51565300000001,-60.396584,1,0.3201,0.2685,0.5211,40.6793,0.018000000000000002,90
130782188,348.595886,-63.07261999999999,320.02328900000003,-50.71306,1,0.3863,0.3983,0.0132,41.6735,0.021,90
130782189,34.277344,-5.67919,170.31493,-60.410322,1,0.568,0.5667,0.0181,42.5888,0.02,90
130782190,52.207031,-28.29155,224.208534,-55.30015699999999,1,0.0826,0.085,0.0073,37.9414,0.006999999999999999,42
130782191,347.861847,-61.943836,321.519104,-51.424048,1,0.4299,0.4245,0.0288,41.8371,0.017,90
130782192,2.07113,-45.191612,325.606223,-69.989264,1,0.133,0.1337,0.0171,38.9942,0.011000000000000001,88
130782193,352.398651,-62.696659,318.017427,-51.967966,1,3.4451,0.5176,1.2609,42.3516,0.02,88
130782194,347.013428,-62.508568000000004,321.472056,-50.73533,1,0.2628,0.1876,0.0216,39.8011,0.018000000000000002,90
130782195,53.085938,-28.122234000000002,224.10090899999997,-54.509752,1,0.083,0.082,0.2257,37.8568,0.006999999999999999,62
130782196,1.694561,-45.191612,326.278557,-69.858253,1,0.3779,0.4808,0.297,42.1592,0.011000000000000001,90
130782197,349.966217,-62.696659,319.54298900000003,-51.376556,1,0.6276,0.6136,0.0129,42.7983,0.021,90
130782198,0.949367,-45.586655,326.991548,-69.25168599999999,1,1.4031,1.2719,0.4971,44.7463,0.013000000000000001,88
130782199,51.855469,-27.953188,223.543603,-55.56146999999999,1,0.2138,0.1111,0.0626,38.5591,0.008,90
130782200,32.871094,-4.7801919999999996,166.95949299999998,-60.615131999999996,1,0.1633,0.0719,0.0389,37.558,0.017,42
130782201,358.3125,-44.993881,332.185785,-68.685906,1,1.0833,1.1162,0.102,44.3954,0.009000000000000001,95
130782202,54.66796899999999,-27.615883,223.61078500000002,-53.05084,1,0.683,0.6725,0.0089,43.0404,0.009000000000000001,90
130782203,52.91015600000001,-27.953188,223.77408300000002,-54.639214,1,0.5552,0.2233,0.2002,40.2248,0.006999999999999999,90
